original_dir,p:\myPictures\Dropbox Backup\Camera Uploads
duplicate_dir,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads

files_indexed_dir1,9224
dirs_indexed_dir1,13
index_errors_dir1,0
index_duration_dir1,1820.02

files_indexed_dir2,1346
dirs_indexed_dir2,6
index_errors_dir2,0
index_duration_dir2,475.22

compare_duration,0.00

duplicate_files_found,1343
duplicate_size_bytes,5375686467

original_path,duplicate_path,size_bytes,hash
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-20 20.39.21.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-20 20.39.21.jpg,4036644,9a8749106f2abd540a7313c6f43711db0c5773b865cdb34a37e6c6f2ea7c6e0a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-23 12.24.46.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-23 12.24.46.jpg,4037427,3e827c6dd6acb5fa633ac0efc2a97c09e9c4d402cf0cb41f7f9e8de8af7a8f9f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-20 16.35.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-20 16.35.50.jpg,4040745,eb788de30e885c355d281494753651b8c11221b452bc29d7f91263e0147731e9
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 13.16.53.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 13.16.53.jpg,4050609,11ce8992e03b68020785c3f66de6286d3ceeb9eb9b5078b02d68a4fa1bba6500
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-21 19.02.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-21 19.02.26.jpg,4057257,38dc010ec143c937254f63e67edc64b6be4accc0a39d165bfdbba15401ca5cff
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-24 21.26.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-24 21.26.01.jpg,4061750,a6dd872272e486db85d936e33f4a8363951a970b74ecbb3c00ea220c0ec97d56
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-30 22.21.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-30 22.21.06.jpg,4065983,f49f25a468aa6945826494a7c9c2427a863425476bb83f8b79ec1e88bf4dedef
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.50.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.50.43.jpg,4099738,2fca596c9455bb1fee1997e07eba82ff77d7a049a56a0989acab79f99b6ad238
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-30 22.21.17.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-30 22.21.17.jpg,4112962,5723ba0c62ce90534c3cab35a46c791a50ae4f15c7d59500fa9989c2180f5867
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-18 12.44.11.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-18 12.44.11.jpg,4134956,13c4a54ec0550619ed46e056726375663b606fbd9149c8c050915dfb4c819138
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 15.03.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 15.03.12.jpg,4137988,ed296bf4e572095b1974bd26c3e0869d0960d8a95e810e412c343e892646154d
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-18 12.44.10.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-18 12.44.10.jpg,4138252,700ea1c5db93e0a9dc9b528be0645b9b59b9468f4fa1b3ba02423aadca5bfcf0
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.51.41.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.51.41.jpg,4138296,592db7f05026509fdc89f76c52550380e78364f52f6878b747ae95de82b4fb17
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.08.37.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.08.37.jpg,4150625,e21dc33e8ccd29f91fd5a41ef6b432be6b94ac8a7fc70c54392b6e27a2277e6b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-06 22.53.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-06 22.53.07.jpg,4170398,23e718d51e7d4c5054d6c8a63a5be7aa42c96a9c2769aefe0e36b31285ac018d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 22.06.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 22.06.13.jpg,4181521,1c3c6a7ff8605e12126327cb283fa0c1e1ee432d3b524376b168305553864369
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.09.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.09.43.jpg,4193979,d380701ef7912cbfd01c6fc1eab509522f7eacaa092e34012ed5e97dfb20e2e7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-11 18.06.55.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-11 18.06.55.jpg,4217944,5626ffb6b80ab9b333e1d41d44a812dea357af15fc612bfc96c56655706aefe1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.08.39.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.08.39.jpg,4222862,b8383ae71d2ef8c5a80ad37c190d79568e7897e6d6309da163a1ba0a879b9083
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-14 18.25.55.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-14 18.25.55.jpg,4229916,a54a88ffdbeab88f91f49b7b5546f9309674295c2c5a0e6de19fa5bae7a8cbb4
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.27.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.27.06.jpg,4231330,6e661cb95bc509b4f4342b0af2496278d25e99cfe1af966c28c36e7ebfb0ade9
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-15 19.46.57.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-15 19.46.57.jpg,4241954,4eebb2c7bacc43bdac2a354f33a08eec2a174cb6a1a99cc4f7b8d5e1e5eba752
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-22 16.21.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-22 16.21.22.jpg,4255950,a06d5ed4bb26e51b70ca9e7ae3d951bc62430be665dce9b407e5a5da4cfe9e18
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-14 18.25.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-14 18.25.52.jpg,4264720,97e5604510a83c676476a59c0b92a8430a737e9121242eecd6dba6c4fa3d1940
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-05 11.39.21-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-05 11.39.21-1.jpg,4269564,0552447fb71e4702c4a576a4c6b8b326f904a1805b3a7db28433c0c2424b7be5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.23.58.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 21.23.58.jpg,4282399,b3926b4c7817998f3da18dc113208c8266662b707051bc836a462e278f2e9c92
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.07.17.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.07.17.jpg,4292735,551e84585309cd3b3ea948d66dee7a523a8d3a1636b93dccb9b4996a5ed56322
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-03 22.23.03.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-03 22.23.03.jpg,4293059,4cf6e7c21c38ea38c4968435233008c3389705cc72dc70066e68a9dee6bbaf4c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.13.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.13.28.jpg,4316610,29f2ae109afa2e0d627ede4d0d60d8ec053a30d570cbe4e94876049bb811e1f9
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.53.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.53.28.jpg,4325337,636e1e948d85ee87e72c5923fda1c33a9ff523ebef67cb43577043c8b0cac868
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 15.05.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 15.05.26.jpg,4326854,427e00c172d3164e4ca29612887d84b944f96e997a20e617fe7140b3fb452c57
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-23 16.37.51.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-23 16.37.51.jpg,4330122,073dbb603ed8c274662973ce0ea498f17bfda4d9d2cc4e6c6e46a2d0960e0979
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.24.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.24.35.jpg,4343939,9dbfd06ce67ff929b079bcfe9bcec4c0155bb1b59c0add8d5302b94398d4bbbc
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-16 15.46.24.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-16 15.46.24.jpg,4344207,c271a6661c0f99efb628df78d242b4eb8986e89f6e9c06fa222ff943ffd1f6d0
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.07.21.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-01 16.07.21.jpg,4363417,b0c514975881693b7bcc03725f2b1821ece4d9d42e90ef0465530c8826cca996
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.53.27.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.53.27.jpg,4368861,1ecc582d0a2ebff5e25a75b8370c0aabeb87e1c5a11e9476718ff845e20463c0
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 22.06.17.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 22.06.17.jpg,4369000,e05b50cf527a4b510c939f936c3b915f0b912bac7c815e294e31fcb70be85180
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-11 18.49.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-11 18.49.59.jpg,4371333,0fe8c668b3fe50804cea658221c573f0b827128b88427d34c4ee59a8065332c2
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-06 22.53.19.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-06 22.53.19.jpg,4382574,c383685acd0e318a1e5a6ae70964fbb6d2b30543b4c9c9a51353755373351576
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 18.22.17.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 18.22.17.jpg,4384385,fb770521f48eaf5598c72df95d556dc7ba7d05c72d37ed38599d34f5b6a1d605
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-11 18.00.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-11 18.00.05.jpg,4385039,4c449acb86a2b2d4bacd0f1f2c517941da1efb6d74c274c3134a29a7b73c3470
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 15.12.48.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 15.12.48.jpg,4390756,c7e1674344ec3881ad8c6aa3c7bc7d60d28ea6f672f8355899348dfbb9e0be8f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-21 23.24.30.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-21 23.24.30.jpg,4391113,d236567b321eedbb7ef7ec01b9eacdce0e0c2cec49cc77bd39f62db50a3132c6
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-12 19.21.44.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-12 19.21.44.jpg,4396769,4ad6f8292eaafb08b8ffd80da08b0ab73d6db2d1b8deee1cd26e160fcf6575c8
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.51.33.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.51.33.jpg,4409186,0573bfb46dc7b1d719d29ef107ce715249b12dbcb3ccba62662ddd0cd009bc2e
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.46.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.46.18.jpg,4412019,8997b0404e1e0d8bb90d1421605e7b3f3b816da584c3cc9bbf16f7c1c1ae5d79
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 15.03.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 15.03.13.jpg,4418044,350d0ef437108bf055fa9e2d55a58fb24c80811edd6089c8c3ca56d9bc4ee8eb
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-10 14.05.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-10 14.05.26.jpg,4423718,5c4bb5f467fcb58a3d81df7583f90151f5ba13bc926a4e14e1b323259bd32e5a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-23 17.12.36.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-23 17.12.36.jpg,4434619,b76354a309475e8f7269e9dc3f126606a072949ca5d09fc23d976a2ed4306e81
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-23 17.12.38.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-23 17.12.38.jpg,4454346,30405c7b2e7f80eeab038960dace30f9b54e77b149779fdb7a3450c903452e20
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-11 22.03.08.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-11 22.03.08.jpg,4454725,e42d8b3f8d27ca563dbd5a8ab57f5148977409d128871ad2fc1f859ea5e5ee49
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.43.11.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.43.11.jpg,4462208,028b6554d7d3aa50d24b2c26a62ab659c592e11d5bc1af2eb1a8b687fd2b89a8
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.22.jpg,4480841,70f990f6f0e2c4393793e0b40491bd8119b04009863d384700b9a24576c07ac0
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-09 14.58.22-2.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-09 14.58.22-2.jpg,4486978,4a4fc27931ef7068f69da5f169b96ff60bc08f3c25e83b14fd1d0f0f0e8b5ce1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 18.22.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-05 18.22.22.jpg,4495476,07ff74204100968d9551fa72e49ef014ae3ff0219c983155f2e3a87d24b8629d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-21 16.53.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-21 16.53.52.jpg,4512048,d7ff11ab196e806785007ac14beb713d5f51adf2b04f50301ba67f78b2b32793
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-22 18.23.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-22 18.23.18.jpg,4517993,96eb4738ceebea6b25e67bc95206d3e5e7e171640bd9a4ccc5b8cc051595feb4
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.44.00.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.44.00.jpg,4522902,4b2ec2604d8821678c5737e8c069c59a379d717cc5cfd68b2236910806831254
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-20 16.35.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-20 16.35.35.jpg,4526858,23ffe94668ab129a70faca79ce6de363145bf526ab712bbb331dba12ad55d457
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-01 15.45.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-01 15.45.59.jpg,4550341,74a123a522b41fda1e9946ebcab1b72a95bdccc2095914fe52814e904fd5ec56
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 15.06.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 15.06.13.jpg,4558186,39cdc4e9aa9fbdb9370f7ded3e7014e25398f603dc7b8942b39a286d7b847907
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.43.36.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 20.43.36.jpg,4560666,74df1885beea232e4d65e98aff189e56cfeb1762a91e3d556631ccfe3dbe2b8c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-09 16.50.23.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-09 16.50.23.jpg,4562258,cdb2c856a5bfc5374bf18582d653354405ea54fd0f6268c1063928dda8fece6b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-26 13.58.38.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-26 13.58.38.jpg,4590530,e2a967ce72157e2481ba732a1bd711ec1649a10c632dd0435cde5d8251283a29
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 15.06.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 15.06.07.jpg,4605628,fdddbace03dca470606525dd45d3152baa00d9fe645a95b73c5d1c725efb52c4
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-24 12.58.24.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-24 12.58.24.jpg,4611212,be9a4cb6276839c69ee66df46e5b9cab2b7db114117694d86f763fc288075b2e
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.21.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.21.jpg,4617825,227c329b2333f321fc7667690be96a4e5a25b747ac2756c51284e842618ad34a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.09.58.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.09.58.jpg,4648764,eeb3a5d88fc2a7192c9b10ef0b12828a77053c49a934e4ef1136c67f8910269b
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.25.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.25.18.jpg,4667221,ccfd8374f428c1c838210877aae79774c8d70d480cd781c948d7f5a6a1cebb97
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-22 18.23.15.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-22 18.23.15.jpg,4673153,12bf7202a3aa35dd9a1ece2a68f94da228084e3ba1ba6c89dcfee861914cd41d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.39.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-15 21.39.35.jpg,4676510,b23d26cbcadb72275fda3ac87ce989e3b7258475676e930a5e7cebfcd04edb79
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-01 17.17.58.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-01 17.17.58.jpg,4702943,5554fe6130f79f45021be72776b4a4395168b3ddc7b10d83700602904da29e1b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.57.37.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.57.37.jpg,4706640,ac89fd389e2c4c39df3988514a75c7a5bae3149265f8031451793a51c07c3dbe
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-13 01.17.32.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-13 01.17.32.jpg,4713385,3ad717abb18369ca16d23f06403840e83739be5bb09575615d8bc3154b04493a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 20.23.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-19 20.23.13.jpg,4731254,b5ce64d2f4ef225f6af9a5eeb752614cf46fb96d3838a23e8966f7b26db0e695
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 16.42.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 16.42.40.jpg,4741687,fbfd6f31297137a78a9783917be1b9a8dbf2579b32add8ee64a2dd2a77ac1f59
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-22 10.06.48.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-22 10.06.48.jpg,4742639,6c08fc9c7e07e1687e1602a873f95b735e9d8b5ee9eee72bce6131dd30c99c90
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-01 17.18.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-01 17.18.07.jpg,4768380,c87ff9077b96c4414266365438f4a235a4d75da363c06a1ac421df54d23441fd
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 11.50.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 11.50.49.jpg,4769579,5c523449cb6dc2b60b6f045001e4bafe86d88db3b941a962aafb8c7947c2944a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 11.50.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-20 11.50.40.jpg,4787143,7395e66e4af1d88fbdcf9e1b986a699f799c33fba88ec5d9be797017753eb049
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-06 21.36.53.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-06 21.36.53.jpg,4798008,fd4b7f8d9f8b7780ab7d4e2e28ef22b9c48f0e060e2bb1c16131dba0e34a2b0f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 22.06.20.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 22.06.20.jpg,4798851,f9ce21771bdb1b0ff0f3703022d05917c07c16b0b085f1d04e79befda082b2ad
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-27 13.14.53.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-27 13.14.53.jpg,4807182,aeafa65572d4d916f69221965f3fd06e15f7df7a43990ecd21b780863ff2244c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.57.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.57.12.jpg,4821441,7339c3f17e5dfd07deee00392b1149185570f85970e4bd72a88949a77db0dc1f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 15.05.58.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 15.05.58.jpg,4826725,824bd04341f55cb5d938bd0f0fe1d06df07e38497ece422396c0377da9d68d0b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-24 12.58.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-24 12.58.22.jpg,4833537,a0e38eb7ada87a83859551f3cc24c5577270fdebf808248ca93009f796767d83
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.37.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.37.09.jpg,4834128,0b09cecdb557d4e9f3e021bbf86d4ce9808044500cbf397fd38ace24d9ef1f59
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-15 19.46.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-15 19.46.09.jpg,4853965,b007b82b9a624dab924caeb2db2865a94497b85640e7834ac4b8b9fc78bc47cd
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-06 22.53.25.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-06 22.53.25.jpg,4860218,1c75e752fdd238f3ae0a0ff7d3d75679ffa673152fb2df5b05496f2b0a8c27e3
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.49.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-25 15.49.50.jpg,4862258,afa783b947b74c5188e3e487f6dfa8b3a3eabe34616fc7c6820503d9d7c70bc1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-12 09.51.39.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-12 09.51.39.jpg,4866546,746214de960a9453c6624485962f643a549ced5065c9c1f07b757eec6e5ccfc4
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 15.06.23.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-12-07 15.06.23.jpg,4867325,34f40660c3295e0db811a5ed5862e1fe9a825c46345de874fa00953f32623c53
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.42.58.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-27 13.42.58.jpg,4867686,2d4ea828d9637880ddde817b944d2054856ba3e1fd3c71a48d04d6665e23e59a
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 16.15.48.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-03-13 16.15.48.jpg,4874627,359ef47ba5fd656194c6ac807b0edea2cfaa0b2624d5b6f1f888ff8759a838be
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-22 13.37.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-01-22 13.37.35.jpg,4883564,98b7af843e1d9497cbb03001e11c2d2dd5ab3caa6b60a474adaf87b9474931ea
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.29.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-12 16.21.29.jpg,4900920,383878a020c55b7fad40d61f87c506f5f5f2ff5f4f98b181ae1e7923d497867b
